"","Gene","chr","start","end","symbol","final.meta.pvalue.for.plot","scz.ptv.pvalue","asd.ptv.pvalue","bp.ptv.pvalue"
"4437","ENSG00000173269",10,86935540,86969481,"MMRN2",0.310839605763429,0.350727319043003,1,0.36658
"4438","ENSG00000174611",3,134599923,134651636,"KY",0.677970811354498,0.679566738105638,0.525607498267655,1
"4439","ENSG00000146909",7,156949712,156973176,"NOM1",0.874083631686489,0.868128004304362,0.682628502494149,0.54224
"4440","ENSG00000163374",1,155659443,155689000,"YY1AP1",0.167350979129839,0.142830284320848,1,0.49702
"4441","ENSG00000125734",19,6729914,6737603,"GPR108",0.643209706352675,1,0.643209706352675,1
"4442","ENSG00000143297",1,157513377,157552515,"FCRL5",0.900703205846584,0.87352174950287,1,0.72206
"4443","ENSG00000181291",17,34579487,34639318,"TMEM132E",0.134958161825016,1,0.386773407587887,0.1252
"4444","ENSG00000131115",19,44207547,44237268,"ZNF227",0.699650623055674,0.777920886034035,0.496196949560906,0.37533
"4445","ENSG00000013374",7,151341772,151378449,"NUB1",0.427878624125469,0.360917316664287,1,0.6252
"4446","ENSG00000144488",2,238100340,238133287,"ESPNL",0.061192,1,1,0.061192
"4447","ENSG00000119943",10,98383565,98415182,"PYROXD2",0.99816765020659,0.606951696631531,1,0.72206
"4448","ENSG00000174842",1,92246402,92298987,"GLMN",0.176993362551822,0.189046498620543,0.496898713582635,0.3444
"4449","ENSG00000129925",16,370788,387113,"PGAP6",0.126637827438552,0.10932590243754,0.525607498267655,1
"4450","ENSG00000087301",14,52430596,52552522,"TXNDC16",0.999286772593721,0.708977658386775,1,1
"4451","ENSG00000139629",12,51351247,51392867,"GALNT6",0.0362753153324865,0.0362753153324865,1,1
"4452","ENSG00000159423",1,18871430,18902724,"ALDH4A1",0.123402268613807,0.123402268613807,1,1
"4453","ENSG00000186185",17,44924709,44947773,"KIF18B",0.934886401675569,0.11087368641708,1,1
"4454","ENSG00000130762",1,3454665,3481113,"ARHGEF16",0.33578,1,1,0.33578
"4455","ENSG00000196811",2,232539692,232548115,"CHRNG",0.54224,1,1,0.54224
"4456","ENSG00000177646",3,128879596,128924003,"ACAD9",0.448730914212303,0.448730914212303,1,1
"4457","ENSG00000136045",12,107685799,107713162,"PWP1",0.119488867928997,0.097823718028382,0.260481855833144,0.61863
"4458","ENSG00000204514",19,57848731,57889074,"ZNF814",0.149950197258487,1,0.56362363483341,0.082809
"4459","ENSG00000174498",15,65327127,65378002,"IGDCC3",0.0928392406521502,0.194673339460861,1,0.10368
"4460","ENSG00000079931",6,132296055,132401475,"MOXD1",0.605850381747666,0.38434332017672,0.759095032435705,0.77477
"4461","ENSG00000138279",10,73375101,73414076,"ANXA7",0.271296700651321,1,0.71356480070496,0.12534
"4462","ENSG00000163012",2,186827475,186849208,"ZSWIM2",0.596784762722676,0.820042607626317,0.305642416490482,0.17255
"4463","ENSG00000111816",6,115931149,116060891,"FRK",0.546382760268971,1,0.546382760268971,1
"4464","ENSG00000160963",7,101362875,101559024,"COL26A1",0.395394267510258,0.395394267510258,1,1
"4465","ENSG00000161714",17,45108959,45133354,"PLCD3",0.685679165963182,0.616645630804255,0.386773407587887,0.77477
"4466","ENSG00000204267",6,32821833,32838770,"TAP2",0.805704388743167,0.805704388743167,1,NA
"4467","ENSG00000164253",5,77425970,77620611,"WDR41",0.58870579009163,1,0.718951170938255,0.44535
"4468","ENSG00000099998",22,24219654,24245108,"GGT5",0.421965846017113,0.408947525343373,0.525607498267655,1
"4469","ENSG00000164176",5,83940554,84384880,"EDIL3",0.541562815710686,0.541562815710686,1,1
"4470","ENSG00000109182",4,48986275,49062081,"CWH43",0.163913220515666,1,0.163913220515666,1
"4471","ENSG00000164344",4,186208979,186258471,"KLKB1",0.67665422974586,0.867061215583109,0.288411247401483,0.21091
"4472","ENSG00000104953",19,2977538,2995179,"TLE6",0.0649839213398977,0.120666345460917,0.52355096395981,0.10368
"4473","ENSG00000006530",7,141551278,141655244,"AGK",0.0626197089477666,0.0498577243064694,1,0.45356
"4474","ENSG00000213614",15,72340924,72376420,"HEXA",0.288411247401483,1,0.288411247401483,NA
"4475","ENSG00000189325",6,36315761,36336888,"BNIP5",0.863477943883315,0.885775521401233,0.643209706352675,0.45356
"4476","ENSG00000115159",2,156435290,156613735,"GPD2",0.710006262146402,0.752319373041047,0.643209706352675,0.36658
"4477","ENSG00000155970",8,17027238,17122642,"MICU3",0.462098907577246,0.397507558228446,1,0.6252
"4478","ENSG00000105778",7,32495426,32588726,"AVL9",0.564735790178978,0.628480058909909,0.56362363483341,0.3444
"4479","ENSG00000127241",3,187217282,187291980,"MASP1",0.057929861072641,0.057929861072641,1,1
"4480","ENSG00000134538",12,21131194,21239796,"SLCO1B1",0.999996628571924,1,1,0.37533
"4481","ENSG00000162927",2,60940222,61018259,"PUS10",0.50067,1,1,0.50067
"4482","ENSG00000111335",12,112978395,113011723,"OAS2",0.288560507038258,0.271334900846273,1,0.49138
"4483","ENSG00000088926",4,186266189,186289681,"F11",0.601857069133035,0.601857069133035,1,1
"4484","ENSG00000164535",7,6409126,6484190,"DAGLB",0.726729614576125,0.770724928763373,0.3814988955957,1
"4485","ENSG00000255346",15,68930525,69062762,"NOX5",0.665454263206106,0.665454263206106,1,1
"4486","ENSG00000146192",6,37005646,37029069,"FGD2",0.44535,1,1,0.44535
"4487","ENSG00000131941",19,32978592,33064888,"RHPN2",0.9939615898553,0.663187305720646,1,0.2502
"4488","ENSG00000109790",4,39045039,39126857,"KLHL5",0.623352504850821,0.00819102693031301,1,0.45356
"4489","ENSG00000047249",8,53715543,53843558,"ATP6V1H",0.50067,1,1,0.50067
"4490","ENSG00000162885",1,235447190,235504452,"B3GALNT2",0.664735234647002,0.622773590002198,0.654973525309712,1
"4491","ENSG00000159588",1,45620044,45624057,"CCDC17",0.156298473922335,0.190525945278674,0.288411247401483,1
"4492","ENSG00000196652",7,99504662,99534700,"ZKSCAN5",0.581933144497739,0.530114919306689,1,0.6252
"4493","ENSG00000169718",17,82057506,82065887,"DUS1L",0.618570625025915,0.66201445601807,0.386773407587887,1
"4494","ENSG00000156050",14,73931501,73950414,"FAM161B",0.394344636682613,0.360316649356791,1,0.54942
"4495","ENSG00000153237",2,158171073,158456753,"CCDC148",0.666379232894321,0.655514952527339,0.288411247401483,0.72685
"4496","ENSG00000125247",13,100603625,100675093,"TMTC4",0.623004815288597,0.69831566342422,0.386773407587887,0.45356
"4497","ENSG00000172716",17,35350305,35373701,"SLFN11",0.999999999979815,1,0.321293496644524,0.21912
"4498","ENSG00000189184",4,137518918,137532494,"PCDH18",0.628480058909909,0.628480058909909,1,1
"4499","ENSG00000240038",1,103553815,103579534,"AMY2B",0.818503045779096,0.872152631880821,0.305642416490482,1
"4500","ENSG00000205754",12,20962768,21092745,"SLCO1B7",0.204757838050449,0.124601547559806,1,0.68775
"4501","ENSG00000130377",19,6135247,6193094,"ACSBG2",0.0171857593751161,0.0246873170253435,0.214516593133566,1
"4502","ENSG00000089199",20,5911510,5925353,"CHGB",0.79053575370044,0.828247480680509,0.386773407587887,0.57495
"4503","ENSG00000108465",17,47967810,47981781,"CDK5RAP3",0.999855438015902,0.843998805322006,1,1
"4504","ENSG00000124155",20,45416084,45456934,"PIGT",0.696748381676515,0.596573316322527,0.525607498267655,0.75423
"4505","ENSG00000138376",2,214725646,214809683,"BARD1",0.559565137429537,0.469383965152894,0.525607498267655,0.68228
"4506","ENSG00000081800",7,123113531,123199972,"SLC13A1",0.70213577419271,0.70213577419271,1,1
"4507","ENSG00000081051",4,73431138,73456174,"AFP",0.731365966130513,0.843579215458015,0.149577156721715,1
"4508","ENSG00000130783",12,122774526,122827528,"CCDC62",1,1,1,1
"4509","ENSG00000154025",17,18950345,19022595,"SLC5A10",0.575150810035473,0.622773590002198,0.56362363483341,0.38
"4510","ENSG00000159314",17,45393902,45434421,"ARHGAP27",0.999517168236432,0.781786636713669,1,0.68775
"4511","ENSG00000146828",7,100826820,100867010,"SLC12A9",0.174625267137402,1,0.386773407587887,0.17255
"4512","ENSG00000196943",14,24299850,24309124,"NOP9",0.186360905767037,0.175268000341126,1,0.45356
"4513","ENSG00000136098",13,52132639,52159861,"NEK3",0.834526397901249,0.834526397901249,1,1
"4514","ENSG00000157800",7,140293693,140404433,"SLC37A3",0.28958,1,1,0.28958
"4515","ENSG00000120539",10,27154824,27187953,"MASTL",0.322707535171415,0.260007034205424,1,0.60796
"4516","ENSG00000179314",17,6057807,6124427,"WSCD1",0.145242815098031,0.145242815098031,1,1
"4517","ENSG00000138029",2,26243170,26290465,"HADHB",0.69831566342422,0.69831566342422,1,1
"4518","ENSG00000111644",12,6638075,6647433,"ACRBP",0.986570957852521,0.535913393168849,1,0.24144
"4519","ENSG00000117461",1,46040140,46133036,"PIK3R3",0.365855076927699,0.288983390898359,0.71356480070496,NA
"4520","ENSG00000213471",15,90249530,90265482,"TTLL13P",0.52997293884382,0.467938568908384,0.525607498267655,0.61863
"4521","ENSG00000181085",8,143716340,143722458,"MAPK15",0.551373144125612,0.47498969576539,0.718951170938255,1
"4522","ENSG00000213799",19,53333749,53356906,"ZNF845",0.149577156721715,1,0.149577156721715,1
"4523","ENSG00000213199",7,151048292,151052756,"ASIC3",0.419616191436113,0.666646068845843,1,0.087192
"4524","ENSG00000197580",11,112175510,112224699,"BCO2",0.999751968970999,0.860158626221959,1,0.61863
"4525","ENSG00000163645",3,150659885,150703971,"ERICH6",0.0622084101630294,0.124601547559806,0.525607498267655,0.087192
"4526","ENSG00000188566",9,137205685,137219361,"NDOR1",0.992555835772523,0.375678934497143,1,0.74992
"4527","ENSG00000164053",3,48446710,48467645,"ATRIP",0.494768959005701,0.493867357488868,1,0.50067
"4528","ENSG00000083807",19,58479512,58512413,"SLC27A5",0.20218583861076,0.223227023269888,1,0.36658
"4529","ENSG00000143851",1,202147013,202161588,"PTPN7",0.257182564170625,0.257182564170625,1,1
"4530","ENSG00000177000",1,11785723,11806455,"MTHFR",0.242064881504978,0.215991383313329,0.654973525309712,0.36658
"4531","ENSG00000116701",1,183555562,183590876,"NCF2",0.0131636953800934,0.0131636953800934,1,1
"4532","ENSG00000125388",4,2963571,3040760,"GRK4",0.0726306753399609,0.412564199662657,0.149577156721715,0.010462
"4533","ENSG00000117399",1,43358981,43363203,"CDC20",0.988819046937812,0.325953371247324,1,0.72206
"4534","ENSG00000021852",1,56929207,56966140,"C8B",0.658280827333347,0.613519649234403,0.386773407587887,0.72206
"4535","ENSG00000080166",13,94436811,94479682,"DCT",0.305617145068942,0.375671972339491,0.260481855833144,1
"4536","ENSG00000104368",8,42174718,42207709,"PLAT",0.643209706352675,1,0.643209706352675,1
"4537","ENSG00000165819",14,21498133,21511342,"METTL3",0.992895739926302,0.515480503457931,1,0.49138
"4538","ENSG00000144895",3,150546678,150586016,"EIF2A",0.99318970157232,0.415585539507807,1,1
"4539","ENSG00000166596",17,9576627,9643447,"CFAP52",0.104235990496084,0.0771531485079584,0.288411247401483,0.6252
"4540","ENSG00000104972",19,54617158,54638022,"LILRB1",0.397507558228446,0.397507558228446,1,1
"4541","ENSG00000165972",12,95867048,95942635,"CCDC38",0.70866041294599,0.742178095157409,0.56362363483341,0.44535
"4542","ENSG00000095303",9,122370530,122395703,"PTGS1",0.467254320011685,0.616645630804255,1,0.21091
"4543","ENSG00000143107",1,108712908,108742749,"FNDC7",0.294918602593618,0.325953371247324,1,0.38
"4544","ENSG00000115084",2,113705011,113756693,"SLC35F5",0.992525977414816,0.388097622769963,1,0.72685
"4545","ENSG00000146005",5,139795808,139844466,"PSD2",0.140239682810401,0.135516966726897,0.643209706352675,0.28096
"4546","ENSG00000151176",12,113358566,113391629,"PLBD2",0.0187191433795631,0.0409167589802002,1,0.11863
"4547","ENSG00000196345",3,44555193,44594173,"ZKSCAN7",0.420737915364199,0.420737915364199,1,1
"4548","ENSG00000007341",1,112523514,112620825,"ST7L",0.884944967467428,0.852739694375104,1,0.72206
"4549","ENSG00000117650",1,211658657,211675630,"NEK2",0.123375657690881,0.251104744511845,0.163737426489375,0.24144
"4550","ENSG00000221955",3,125082636,125212864,"SLC12A8",0.644265502803846,0.720036256437268,0.288411247401483,1
"4551","ENSG00000100461",14,22893204,22919182,"RBM23",0.524617147578355,0.568275486969862,0.163737426489375,0.68775
"4552","ENSG00000019169",2,118942194,118994660,"MARCO",0.168018548571983,0.112523692809209,0.441105823773793,0.61863
"4553","ENSG00000164483",6,130144315,130365425,"SAMD3",0.332404866384651,0.420737915364199,0.386773407587887,0.33578
"4554","ENSG00000172554",2,950849,1367613,"SNTG2",0.886384848655414,0.83967626984692,0.643209706352675,0.72206
"4555","ENSG00000126522",7,66075800,66094697,"ASL",0.450998687130569,1,0.415737549788041,0.50013
"4556","ENSG00000029153",12,27332854,27425289,"ARNTL2",0.33525720808626,0.454906627416674,0.163737426489375,1
"4557","ENSG00000197933",19,11721265,11739009,"ZNF823",0.497664237797304,0.420737915364199,0.71356480070496,1
"4558","ENSG00000106113",7,30651942,30700129,"CRHR2",0.988488344953948,0.337821979453148,1,1
"4559","ENSG00000154099",16,84145287,84178767,"DNAAF1",0.781171300264508,0.732848524876657,0.718951170938255,1
"4560","ENSG00000061918",4,155758992,155807811,"GUCY1B1",0.0177913365547899,0.0177913365547899,1,NA
"4561","ENSG00000155393",16,50065970,50107272,"HEATR3",0.779600846211755,0.821840240207967,1,0.44535
"4562","ENSG00000134955",11,125063302,125090516,"SLC37A2",0.999999999999991,1,0.386773407587887,NA
"4563","ENSG00000147905",9,37120574,37358149,"ZCCHC7",0.875351460433457,0.22001071792767,1,0.070599
"4564","ENSG00000120662",13,41216369,41263577,"MTRF1",0.11863,1,1,0.11863
"4565","ENSG00000100285",22,29480218,29491390,"NEFH",0.17968376257311,0.160771702416519,0.525607498267655,1
"4566","ENSG00000117226",1,89006679,89022894,"GBP3",0.555874028604741,0.523978127096006,0.441105823773793,0.6252
"4567","ENSG00000187054",4,67909395,67964140,"TMPRSS11A",0.999457050439487,0.849089286989745,1,0.45356
"4568","ENSG00000180353",3,121631399,121660927,"HCLS1",0.989992541146806,0.452988317604357,1,0.50013
"4569","ENSG00000188747",9,137423350,137434406,"NOXA1",0.727469449589822,0.749176419606265,1,0.50013
"4570","ENSG00000170915",6,52361421,52407777,"PAQR8",0.9999998760748,1,1,0.68775
"4571","ENSG00000275700",17,36948925,37056871,"AATF",0.11863,NA,1,0.11863
"4572","ENSG00000198959",20,38127385,38166578,"TGM2",0.825072938254501,0.849089286989745,0.305642416490482,0.68228
"4573","ENSG00000197857",19,12224686,12294883,"ZNF44",0.28438361381691,0.350727319043003,1,0.30272
"4574","ENSG00000081760",12,125065434,125143333,"AACS",0.998385591641034,0.708977658386775,1,0.54224
"4575","ENSG00000007541",16,566995,584109,"PIGQ",0.224100533736355,0.11499900197829,1,0.77082
"4576","ENSG00000174791",11,66330241,66336840,"RIN1",0.59501669568179,0.833490305242906,0.525607498267655,0.070599
"4577","ENSG00000163006",2,108786757,108885477,"CCDC138",0.251497635187864,0.288373506684528,0.260481855833144,0.50013
"4578","ENSG00000161640",19,49948985,49961172,"SIGLEC11",0.409789218956925,0.510695505359806,1,0.28096
"4579","ENSG00000105671",19,18919705,18929189,"DDX49",0.268960450537607,0.184902051494776,0.3814988955957,0.72206
"4580","ENSG00000186094",1,48532854,50023954,"AGBL4",0.999506044103167,0.781786636713669,1,0.68228
"4581","ENSG00000232125",2,206651621,206721570,"DYTN",0.274585423792399,0.239477621133079,0.525607498267655,0.49138
"4582","ENSG00000114054",3,136250340,136337896,"PCCB",0.497664237797304,0.420737915364199,0.71356480070496,1
"4583","ENSG00000122417",1,86346824,86396342,"ODF2L",0.525607498267655,1,0.525607498267655,1
"4584","ENSG00000162729",1,160091340,160098943,"IGSF8",0.965666654194193,0.184902051494776,1,1
"4585","ENSG00000221829",9,35073835,35079942,"FANCG",0.794453667003278,0.868128004304362,1,0.33578
"4586","ENSG00000164169",4,147637785,147684163,"PRMT9",0.704460137108735,0.854880888333197,0.0772341667132225,1
"4587","ENSG00000004948",7,93424486,93574730,"CALCR",0.179155005209426,0.158091133886509,0.149577156721715,0.72685
"4588","ENSG00000135929",2,218781749,218815293,"CYP27A1",0.451465822271008,0.702865190700719,0.3814988955957,0.11863
"4589","ENSG00000100078",22,31134807,31140508,"PLA2G3",0.364954382444982,0.413368492844293,0.163737426489375,0.6252
"4590","ENSG00000084092",4,56963350,56977606,"NOA1",0.182567482940041,0.274006512674647,0.149577156721715,1
"4591","ENSG00000270765",17,35744511,35753239,"GAS2L2",1,NA,1,1
"4592","ENSG00000154781",3,14651746,14672659,"CCDC174",1,1,1,1
"4593","ENSG00000197776",14,49693105,49753150,"KLHDC1",0.788292707296273,0.692216325799113,0.654973525309712,0.72685
"4594","ENSG00000164188",5,36246913,36302114,"RANBP3L",0.997559737438636,0.561379610509154,1,1
"4595","ENSG00000115648",2,237485428,237555322,"MLPH",0.233392888207938,0.167953764823953,1,0.6252
"4596","ENSG00000072135",2,130356045,130375405,"PTPN18",0.746013158092866,0.836622218953058,0.149577156721715,0.61863
"4597","ENSG00000131471",17,42851184,42858130,"AOC3",0.730677584133727,0.730677584133727,1,1
"4598","ENSG00000142330",2,240586734,240617705,"CAPN10",0.300139124901125,0.398642571829645,0.525607498267655,0.21912
"4599","ENSG00000138078",2,44316281,44361862,"PREPL",0.173003675478999,1,0.718951170938255,0.058286
"4600","ENSG00000121236",11,5596109,5612958,"TRIM6",0.399384501796163,0.486587517019359,1,0.30272
"4601","ENSG00000173200",3,122577628,122639047,"PARP15",0.99999999997629,1,0.149577156721715,0.33578
"4602","ENSG00000035499",5,60596912,60700190,"DEPDC1B",0.0911257538652424,0.187135572074166,1,0.10984
"4603","ENSG00000155636",2,178112424,178139011,"RBM45",0.313748110148431,0.420737915364199,1,0.24144
"4604","ENSG00000069943",15,55318960,55355648,"PIGB",0.730462082855845,0.834526397901249,0.288411247401483,0.44535
"4605","ENSG00000165688",9,136410641,136423761,"PMPCA",0.598549347322403,0.494338219852678,1,0.72685
"4606","ENSG00000105321",19,47255980,47273701,"CCDC9",0.0264269470508181,0.025869149913671,1,0.33578
"4607","ENSG00000174989",12,116910950,117031148,"FBXW8",0.166611608741684,0.143829403352588,0.546382760268971,1
"4608","ENSG00000143390",1,151340640,151347326,"RFX5",0.058286,1,1,0.058286
"4609","ENSG00000141424",18,36108531,36129385,"SLC39A6",0.999829849013732,0.833042469581733,1,1
"4610","ENSG00000087237",16,56961923,56983845,"CETP",0.654973525309712,1,0.654973525309712,1
"4611","ENSG00000138587",15,56421544,56465137,"MNS1",0.258778256020555,0.257114972882729,1,0.44535
"4612","ENSG00000136235",7,23235967,23275108,"GPNMB",0.39299301144493,0.381443683427018,1,0.50013
"4613","ENSG00000165487",13,21492691,21604181,"MICU2",0.0331457249187328,0.0304135302519065,1,0.36658
"4614","ENSG00000253305",5,141408021,141512979,"PCDHGB6",0.503221711120608,0.613738001859237,1,0.28096
